year,id_lower,id_upper,population,area_km2,population_km2,users,cells_to_build,radio,cost,population_served,motorway,primary,secondary,tertiary,trunk,total,attractiveness
2001,-99.20251989391312_25.849292740029377,-99.6067617717669_25.889022851998433,289,81,3.567901234567901,72.25,1,gsm,100000,289,20.7,2.4,14.1,0.0,0.0,37.2,207000.0
2001,-102.88561255880316_23.234706690272183,-103.20002290824499_23.440275316683813,34352,84,408.95238095238096,8588.0,1,gsm,100000,34352,20.6,14.4,29.2,5.3,10.5,80.0,206000.0
2001,-96.14824792790674_18.621529104598828,-96.0135006352888_18.408052407294335,1755,89,19.719101123595507,438.75,1,gsm,100000,1755,20.6,0.0,0.0,41.7,0.0,62.3,206000.0
2001,-109.26365107605176_26.65494248133258,-109.48822989708164_26.694378202546382,125,80,1.5625,31.25,1,gsm,100000,125,20.5,0.0,14.7,0.0,0.0,35.2,205000.0
2001,-97.40588932567408_20.651966032043,-97.81013120352786_20.945304610476846,10640,87,122.29885057471265,2660.0,1,gsm,100000,10640,20.5,0.0,23.7,14.5,0.0,58.7,205000.0
2001,-97.40588932567408_20.903932972415895,-97.81013120352786_20.945304610476846,33221,87,381.85057471264366,8305.25,1,gsm,100000,33221,20.5,5.2,26.8,41.9,0.0,94.4,205000.0
2001,-107.28735745098882_24.385282141599326,-107.6915993288426_24.261843284963483,7677,83,92.49397590361446,1919.25,1,gsm,100000,7677,20.4,0.0,25.9,32.8,0.0,79.1,204000.0
2001,-99.11268836550116_25.849292740029377,-98.70844648764738_25.889022851998433,214,81,2.6419753086419755,53.5,1,gsm,100000,214,20.4,12.3,0.0,15.8,0.0,48.5,204000.0
2001,-99.20251989391312_19.724540322063106,-99.6067617717669_20.104045576200285,265746,88,3019.840909090909,66436.5,7,gsm,700000,265746,20.4,20.8,43.6,84.3,0.0,169.10000000000002,204000.0
2001,-99.29235142232508_21.907534568332167,-99.6067617717669_21.781862442026636,1525,86,17.732558139534884,381.25,1,gsm,100000,1525,20.4,21.2,0.0,19.4,0.0,60.99999999999999,204000.0
2001,-105.22123229751392_27.93218916728376,-104.99665347648403_28.288018668890736,1324,78,16.974358974358974,331.0,1,gsm,100000,1324,20.2,12.0,0.0,3.3,0.0,35.5,202000.0
2001,-99.56184600756092_17.082472363846335,-99.6067617717669_16.69518720754164,3160,91,34.72527472527472,790.0,1,gsm,100000,3160,20.2,10.6,0.0,22.3,0.0,53.1,202000.0
2001,-97.31605779726212_18.19535640646759,-96.91181591940833_18.408052407294335,314,90,3.488888888888889,78.5,1,gsm,100000,314,20.1,0.0,0.0,0.0,0.0,20.1,201000.0
2001,-98.8431937802653_19.639957238996963,-98.70844648764738_19.25824126810751,35653,88,405.14772727272725,8913.25,1,gsm,100000,35653,20.1,5.5,21.0,19.5,8.0,74.1,201000.0
2001,-102.34662338833144_20.14678136179733,-102.30170762412546_20.104045576200285,5276,88,59.95454545454545,1319.0,1,gsm,100000,5276,20.0,14.9,0.0,12.1,0.0,47.0,200000.0
2001,-110.8806185874669_28.95898713510335,-111.28486046532069_29.07607902640035,1295,76,17.039473684210527,323.75,1,gsm,100000,1295,19.9,0.0,0.0,1.8,18.2,39.9,199000.0
2001,-89.05155718336252_20.81999073208341,-88.82697836233264_20.945304610476846,5036,87,57.88505747126437,1259.0,1,gsm,100000,5036,19.9,7.0,11.1,1.4,11.5,50.9,199000.0
2001,-98.39403613820555_20.14678136179733,-98.70844648764738_20.104045576200285,39030,88,443.52272727272725,9757.5,1,gsm,100000,39030,19.9,0.0,19.8,80.0,0.0,119.7,199000.0
2001,-99.65167753597288_18.876722638813067,-99.6067617717669_19.25824126810751,35086,89,394.2247191011236,8771.5,1,gsm,100000,35086,19.9,37.1,16.3,38.1,0.0,111.4,199000.0
2001,-101.80763421785971_21.155477408046544,-101.40339234000594_20.945304610476846,9712,87,111.63218390804596,2428.0,1,gsm,100000,9712,19.8,0.0,0.0,38.1,0.0,57.900000000000006,198000.0
2001,-104.8619061838661_21.071676463670826,-104.99665347648403_20.945304610476846,1013,87,11.64367816091954,253.25,1,gsm,100000,1013,19.8,0.0,5.2,5.0,0.0,30.0,198000.0
2001,-116.8993309910677_32.35823504729191,-116.6747521700378_32.16754498931748,1037,71,14.605633802816902,259.25,1,gsm,100000,1037,19.8,0.0,2.1,12.0,0.0,33.900000000000006,198000.0
2001,-98.93302530867726_18.876722638813067,-98.70844648764738_19.25824126810751,116324,89,1307.0112359550562,29081.0,3,gsm,300000,116324,19.8,46.0,14.5,68.4,0.0,148.7,198000.0
2001,-92.82448137666452_16.652639677241943,-92.42023949881073_16.69518720754164,2213,91,24.31868131868132,553.25,1,gsm,100000,2213,19.7,0.0,0.0,12.3,0.0,32.0,197000.0
2001,-96.14824792790674_18.536379133934524,-96.0135006352888_18.408052407294335,2786,89,31.30337078651685,696.5,1,gsm,100000,2786,19.7,0.0,18.5,43.6,0.0,81.80000000000001,197000.0
2001,-98.8431937802653_18.961701137971993,-98.70844648764738_19.25824126810751,20191,89,226.86516853932585,5047.75,1,gsm,100000,20191,19.7,20.7,0.3,41.8,0.0,82.5,197000.0
2001,-98.3042046097936_25.93010841242947,-98.70844648764738_25.889022851998433,1088,81,13.432098765432098,272.0,1,gsm,100000,1088,19.7,0.0,0.0,7.3,17.9,44.9,197000.0
2001,-99.92117212120874_20.23109357938729,-99.6067617717669_20.104045576200285,6858,88,77.93181818181819,1714.5,1,gsm,100000,6858,19.7,0.0,0.0,43.4,34.9,98.0,197000.0
2001,-109.26365107605176_26.735198841284596,-109.48822989708164_26.694378202546382,4642,79,58.75949367088607,1160.5,1,gsm,100000,4642,19.6,0.0,26.5,0.8,0.0,46.9,196000.0
2001,-95.16010111537528_16.480434691146606,-95.11518535116929_16.69518720754164,4493,91,49.37362637362637,1123.25,1,gsm,100000,4493,19.6,0.0,0.0,48.2,0.0,67.80000000000001,196000.0
2001,-100.9093189337402_22.07412590125628,-100.50507705588642_21.781862442026636,57818,85,680.2117647058824,14454.5,2,gsm,200000,57818,19.5,0.0,68.2,52.5,7.7,147.89999999999998,195000.0
2001,-101.62797116103582_20.98782826745112,-101.40339234000594_20.945304610476846,12745,87,146.49425287356323,3186.25,1,gsm,100000,12745,19.5,0.0,0.0,42.0,0.0,61.5,195000.0
2001,-102.2567918599195_21.65728227791886,-102.30170762412546_21.781862442026636,3136,86,36.46511627906977,784.0,1,gsm,100000,3136,19.5,16.3,0.0,1.5,21.7,59.0,195000.0
2001,-96.7770686267904_16.39427463860339,-96.91181591940833_16.69518720754164,1835,92,19.945652173913043,458.75,1,gsm,100000,1835,19.5,0.0,0.0,36.3,0.0,55.8,195000.0
2001,-98.75336225185336_18.706636456461325,-98.70844648764738_18.408052407294335,25713,89,288.91011235955057,6428.25,1,gsm,100000,25713,19.5,31.9,0.0,27.2,0.0,78.6,195000.0
2001,-100.10083517803264_25.606514633611518,-100.50507705588642_25.889022851998433,218920,81,2702.716049382716,54730.0,6,gsm,600000,218920,19.4,13.1,28.3,92.0,0.0,152.8,194000.0
2001,-96.86690015520236_16.135566378803716,-96.91181591940833_15.832855234207418,197,92,2.141304347826087,49.25,1,gsm,100000,197,19.4,0.0,0.0,0.0,0.0,19.4,194000.0
2001,-106.3890421668693_29.897856724325163,-106.79328404472308_29.858158417710026,89,75,1.1866666666666668,22.25,1,gsm,100000,89,19.3,15.4,0.0,0.0,27.6,62.3,193000.0
2001,-117.0789940478916_32.50987222650548,-116.6747521700378_32.16754498931748,313627,58,5407.362068965517,78406.75,8,gsm,800000,313627,19.3,14.6,37.7,75.7,21.1,168.4,193000.0
2001,-97.31605779726212_18.109995853199123,-96.91181591940833_18.408052407294335,23,90,0.2555555555555555,5.75,1,gsm,100000,23,19.3,0.0,0.0,0.0,0.0,19.3,193000.0
2001,-97.67538391090993_19.38594112873661,-97.81013120352786_19.25824126810751,4022,89,45.19101123595506,1005.5,1,gsm,100000,4022,19.3,16.0,8.5,4.3,0.0,48.1,193000.0
2001,-101.44830810421192_19.639957238996963,-101.40339234000594_19.25824126810751,3949,88,44.875,987.25,1,gsm,100000,3949,19.2,16.4,0.0,25.8,0.0,61.39999999999999,192000.0
2001,-100.10083517803264_26.413835058545235,-100.50507705588642_26.694378202546382,24,80,0.3,6.0,1,gsm,100000,24,19.1,11.0,0.0,0.0,0.0,30.1,191000.0
2001,-105.13140076910196_22.07412590125628,-104.99665347648403_21.781862442026636,1697,85,19.96470588235294,424.25,1,gsm,100000,1697,19.1,0.0,0.0,21.5,0.0,40.6,191000.0
2001,-105.85005299639758_22.904116301036076,-105.89496876060356_22.613568031756117,2895,84,34.464285714285715,723.75,1,gsm,100000,2895,19.1,0.0,0.0,24.8,11.7,55.60000000000001,191000.0
2001,-93.45330207554818_16.73868425631437,-93.31855478293025_16.69518720754164,3183,91,34.97802197802198,795.75,1,gsm,100000,3183,19.1,34.7,0.0,1.0,0.0,54.8,191000.0
2001,-101.26864504738802_21.907534568332167,-101.40339234000594_21.781862442026636,913,86,10.616279069767442,228.25,1,gsm,100000,913,19.0,0.0,0.0,6.8,0.0,25.8,190000.0
2001,-93.54313360396013_16.652639677241943,-93.31855478293025_16.69518720754164,3250,91,35.714285714285715,812.5,1,gsm,100000,3250,19.0,22.3,0.0,11.8,0.0,53.1,190000.0
2001,-98.39403613820555_25.93010841242947,-98.70844648764738_25.889022851998433,245,81,3.0246913580246915,61.25,1,gsm,100000,245,19.0,0.0,0.0,12.7,0.0,31.7,190000.0
2001,-103.87375937133461_20.903932972415895,-104.09833819236451_20.945304610476846,34957,87,401.8045977011494,8739.25,1,gsm,100000,34957,18.9,0.0,0.0,10.9,22.9,52.7,189000.0
2001,-103.60426478609878_25.606514633611518,-103.20002290824499_25.889022851998433,3825,81,47.22222222222222,956.25,1,gsm,100000,3825,18.8,0.0,18.5,15.2,0.0,52.5,188000.0
2001,-105.76022146798562_23.564480194787976,-105.89496876060356_23.440275316683813,212,84,2.523809523809524,53.0,1,gsm,100000,212,18.8,0.0,0.0,0.0,0.0,18.8,188000.0
2001,-110.34162941699518_27.61425855083609,-110.38654518120116_27.494081813419797,7580,78,97.17948717948718,1895.0,1,gsm,100000,7580,18.8,0.0,19.1,7.5,0.0,45.400000000000006,188000.0
2001,-95.24993264378722_16.480434691146606,-95.11518535116929_16.69518720754164,1058,91,11.626373626373626,264.5,1,gsm,100000,1058,18.8,0.0,0.0,0.0,0.0,18.8,188000.0
2001,-96.32791098473065_16.910656703520466,-96.0135006352888_16.69518720754164,10907,91,119.85714285714286,2726.75,1,gsm,100000,10907,18.8,19.2,0.0,15.9,0.0,53.9,188000.0
2001,-96.2380794563187_16.910656703520466,-96.0135006352888_16.69518720754164,2571,91,28.25274725274725,642.75,1,gsm,100000,2571,18.8,30.0,0.0,49.0,0.0,97.8,188000.0
2001,-102.7957810303912_23.234706690272183,-103.20002290824499_23.440275316683813,6659,84,79.27380952380952,1664.75,1,gsm,100000,6659,18.7,0.0,11.4,28.1,0.0,58.2,187000.0
2001,-116.71966793424377_31.978029188272785,-116.6747521700378_32.16754498931748,155,71,2.183098591549296,38.75,1,gsm,100000,155,18.7,0.0,0.0,15.0,17.2,50.900000000000006,187000.0
2001,-101.80763421785971_21.40659520719035,-101.40339234000594_21.781862442026636,3881,86,45.127906976744185,970.25,1,gsm,100000,3881,18.6,4.8,0.0,0.0,0.0,23.4,186000.0
2001,-102.6161179735673_20.903932972415895,-102.30170762412546_20.945304610476846,577,87,6.632183908045977,144.25,1,gsm,100000,577,18.6,37.5,0.0,0.0,0.0,56.1,186000.0
2001,-103.51443325768682_19.47065748087565,-103.20002290824499_19.25824126810751,4427,88,50.30681818181818,1106.75,1,gsm,100000,4427,18.6,22.8,0.0,6.9,0.0,48.3,186000.0
2001,-103.69409631451072_24.956700339764303,-104.09833819236451_25.078136039742063,297,82,3.6219512195121952,74.25,1,gsm,100000,297,18.6,2.7,0.0,0.0,9.9,31.200000000000003,186000.0
2001,-93.54313360396013_16.73868425631437,-93.31855478293025_16.69518720754164,1059,91,11.637362637362637,264.75,1,gsm,100000,1059,18.5,22.6,0.0,11.1,0.0,52.2,185000.0
2001,-98.03471002455774_19.893572092467096,-97.81013120352786_20.104045576200285,5873,88,66.73863636363636,1468.25,1,gsm,100000,5873,18.5,22.0,0.0,28.0,7.7,76.2,185000.0
2001,-109.35348260446372_26.895541683016987,-109.48822989708164_26.694378202546382,3349,79,42.392405063291136,837.25,1,gsm,100000,3349,18.4,0.0,0.0,0.0,0.0,18.4,184000.0
2001,-97.31605779726212_19.555329571527224,-96.91181591940833_19.25824126810751,3055,88,34.71590909090909,763.75,1,gsm,100000,3055,18.4,26.2,14.2,25.1,0.0,83.9,184000.0
2001,-98.6635307234414_18.79170102316482,-98.70844648764738_18.408052407294335,4839,89,54.37078651685393,1209.75,1,gsm,100000,4839,18.4,0.0,5.7,52.9,0.0,77.0,184000.0
2001,-101.80763421785971_25.606514633611518,-101.40339234000594_25.889022851998433,288,81,3.555555555555556,72.0,1,gsm,100000,288,18.3,0.0,0.0,15.9,0.0,34.2,183000.0
2001,-103.78392784292268_24.956700339764303,-104.09833819236451_25.078136039742063,1591,82,19.402439024390244,397.75,1,gsm,100000,1591,18.3,13.9,0.0,14.0,0.0,46.2,183000.0
2001,-100.28049823485654_20.399580758267938,-100.50507705588642_20.104045576200285,8982,87,103.24137931034484,2245.5,1,gsm,100000,8982,18.2,21.3,18.8,25.5,0.0,83.8,182000.0
2001,-101.17881351897606_27.93218916728376,-101.40339234000594_28.288018668890736,45217,78,579.7051282051282,11304.25,2,gsm,200000,45217,18.2,11.2,7.6,16.4,30.8,84.2,182000.0
2001,-101.89746574627168_19.47065748087565,-102.30170762412546_19.25824126810751,17019,88,193.39772727272728,4254.75,1,gsm,100000,17019,18.2,16.5,11.7,24.3,0.0,70.7,182000.0
2001,-100.1906667064446_20.483755405236035,-100.50507705588642_20.104045576200285,32930,87,378.5057471264368,8232.5,1,gsm,100000,32930,18.1,0.0,14.0,41.1,0.0,73.2,181000.0
2001,-105.40089535433782_22.48974330800898,-104.99665347648403_22.613568031756117,17831,85,209.7764705882353,4457.75,1,gsm,100000,17831,18.1,0.0,16.5,28.6,17.3,80.5,181000.0
2001,-96.95673168361432_15.876519723377672,-96.91181591940833_15.832855234207418,5709,92,62.05434782608695,1427.25,1,gsm,100000,5709,18.1,0.0,19.8,28.4,0.0,66.30000000000001,181000.0
2001,-97.49572085408602_21.071676463670826,-97.81013120352786_20.945304610476846,1051,87,12.080459770114942,262.75,1,gsm,100000,1051,18.1,0.0,11.3,0.0,0.0,29.4,181000.0
2001,-97.67538391090993_21.40659520719035,-97.81013120352786_21.781862442026636,3870,86,45.0,967.5,1,gsm,100000,3870,18.1,13.7,10.7,16.1,0.0,58.6,181000.0
2001,-100.99915046215216_28.24918717747822,-101.40339234000594_28.288018668890736,59,77,0.7662337662337663,14.75,1,gsm,100000,59,18.0,0.0,0.0,0.0,15.8,33.8,180000.0
2001,-107.01786286575296_23.975534817529628,-106.79328404472308_24.261843284963483,662,61,10.852459016393444,165.5,1,gsm,100000,662,17.9,0.0,0.0,8.2,0.0,26.1,179000.0
2001,-97.31605779726212_18.280675179591228,-96.91181591940833_18.408052407294335,16423,90,182.4777777777778,4105.75,1,gsm,100000,16423,17.9,0.0,0.0,25.6,0.0,43.5,179000.0
2001,-96.7770686267904_19.555329571527224,-96.91181591940833_19.25824126810751,9328,88,106.0,2332.0,1,gsm,100000,9328,17.9,13.9,28.6,32.7,0.0,93.1,179000.0
2001,-97.76521543932188_21.573768030665356,-97.81013120352786_21.781862442026636,181,86,2.104651162790698,45.25,1,gsm,100000,181,17.9,0.0,0.0,20.4,0.0,38.3,179000.0
2001,-109.53314566128762_27.215544592701203,-109.48822989708164_27.494081813419797,3703,79,46.87341772151899,925.75,1,gsm,100000,3703,17.8,0.0,0.0,11.3,0.0,29.1,178000.0
2001,-96.68723709837846_19.38594112873661,-96.91181591940833_19.25824126810751,13714,89,154.08988764044943,3428.5,1,gsm,100000,13714,17.8,16.2,16.1,34.2,0.0,84.30000000000001,178000.0
2001,-116.45017334900794_32.50987222650548,-116.6747521700378_32.16754498931748,417,71,5.873239436619718,104.25,1,gsm,100000,417,17.7,0.0,0.0,1.2,6.3,25.2,177000.0
2001,-98.39403613820555_19.131528127403627,-98.70844648764738_19.25824126810751,55417,89,622.6629213483146,13854.25,2,gsm,200000,55417,17.7,29.2,28.6,40.4,0.0,115.9,177000.0
2001,-99.11268836550116_21.99085468608476,-98.70844648764738_21.781862442026636,2828,86,32.88372093023256,707.0,1,gsm,100000,2828,17.7,23.8,17.7,42.9,0.0,102.1,177000.0
2001,-104.77207465545413_23.975534817529628,-104.99665347648403_24.261843284963483,1462,83,17.6144578313253,365.5,1,gsm,100000,1462,17.6,21.8,0.0,0.0,0.0,39.400000000000006,176000.0
2001,-101.53813963262388_21.740748215917314,-101.40339234000594_21.781862442026636,1288,86,14.976744186046512,322.0,1,gsm,100000,1288,17.5,22.5,0.0,8.8,0.0,48.8,175000.0
2001,-110.79078705905494_28.01152637503609,-110.38654518120116_28.288018668890736,3043,78,39.01282051282051,760.75,1,gsm,100000,3043,17.5,0.0,2.2,23.0,0.0,42.7,175000.0
2001,-98.03471002455774_20.14678136179733,-97.81013120352786_20.104045576200285,77664,88,882.5454545454545,19416.0,2,gsm,200000,77664,17.5,14.6,12.2,16.1,0.0,60.4,175000.0
2001,-101.08898199056412_25.363242501952417,-101.40339234000594_25.078136039742063,1323,81,16.333333333333332,330.75,1,gsm,100000,1323,17.4,0.0,0.0,26.1,11.4,54.9,174000.0
2001,-103.42460172927488_20.651966032043,-103.20002290824499_20.945304610476846,669257,87,7692.609195402299,167314.25,17,gsm,1700000,669257,17.4,109.8,121.5,225.0,33.6,507.3,174000.0
2001,-110.8806185874669_31.13602330248053,-111.28486046532069_31.403982741497032,76,73,1.0410958904109588,19.0,1,gsm,100000,76,17.4,0.0,0.0,0.0,0.0,17.4,174000.0
2001,-99.47201447914898_21.907534568332167,-99.6067617717669_21.781862442026636,2291,86,26.63953488372093,572.75,1,gsm,100000,2291,17.4,44.5,0.0,19.1,0.0,81.0,174000.0
2001,-103.60426478609878_19.38594112873661,-103.20002290824499_19.25824126810751,11966,89,134.4494382022472,2991.5,1,gsm,100000,11966,17.3,12.7,16.5,4.9,0.0,51.4,173000.0
2001,-93.90245971760794_16.39427463860339,-94.21687006704977_16.69518720754164,3806,92,41.369565217391305,951.5,1,gsm,100000,3806,17.3,21.1,0.0,0.0,0.0,38.400000000000006,173000.0
2001,-105.22123229751392_20.98782826745112,-104.99665347648403_20.945304610476846,3038,87,34.91954022988506,759.5,1,gsm,100000,3038,17.2,3.6,0.0,0.0,0.0,20.8,172000.0
2001,-105.76022146798562_22.904116301036076,-105.89496876060356_22.613568031756117,58,84,0.6904761904761905,14.5,1,gsm,100000,58,17.2,0.0,0.0,0.0,5.9,23.1,172000.0
2001,-116.71966793424377_31.901797878326363,-116.6747521700378_32.16754498931748,11449,39,293.56410256410254,2862.25,1,gsm,100000,11449,17.2,4.5,0.0,0.5,45.7,67.9,172000.0
2001,-97.22622626885018_19.639957238996963,-96.91181591940833_19.25824126810751,19433,88,220.82954545454547,4858.25,1,gsm,100000,19433,17.2,23.8,8.8,6.9,0.0,56.7,172000.0
2001,-101.89746574627168_19.38594112873661,-102.30170762412546_19.25824126810751,10262,89,115.30337078651684,2565.5,1,gsm,100000,10262,17.1,0.0,22.0,5.9,11.4,56.4,171000.0
2001,-97.31605779726212_17.76813922738665,-96.91181591940833_17.55364439805181,1886,90,20.95555555555556,471.5,1,gsm,100000,1886,17.1,0.0,0.0,37.7,0.0,54.8,171000.0
2002,-101.44830810421192_21.824165695582103,-101.40339234000594_21.781862442026636,1417,86,16.476744186046513,354.25,1,gsm,100000,1417,17.0,0.0,0.0,15.2,0.0,32.2,170000.0
2002,-102.52628644515534_20.98782826745112,-102.30170762412546_20.945304610476846,683,87,7.850574712643678,170.75,1,gsm,100000,683,17.0,0.0,16.2,13.4,0.0,46.6,170000.0
2002,-115.3721950080645_32.50987222650548,-115.77643688591829_32.16754498931748,3527,71,49.67605633802817,881.75,1,gsm,100000,3527,17.0,28.1,0.0,9.6,3.9,58.6,170000.0
2002,-96.50757404155455_19.893572092467096,-96.91181591940833_20.104045576200285,2176,57,38.175438596491226,544.0,1,gsm,100000,2176,17.0,14.7,12.3,8.5,0.0,52.5,170000.0
2002,-101.62797116103582_21.573768030665356,-101.40339234000594_21.781862442026636,205,86,2.383720930232558,51.25,1,gsm,100000,205,16.9,23.4,0.0,0.0,0.0,40.3,169000.0
2002,-105.13140076910196_23.975534817529628,-104.99665347648403_24.261843284963483,91,83,1.0963855421686748,22.75,1,gsm,100000,91,16.8,0.0,0.0,0.0,0.0,16.8,168000.0
2002,-96.86690015520236_15.962905908759438,-96.91181591940833_15.832855234207418,327,92,3.5543478260869565,81.75,1,gsm,100000,327,16.8,0.0,21.6,1.4,0.0,39.8,168000.0
2002,-100.9093189337402_25.444387895859457,-100.50507705588642_25.078136039742063,137333,81,1695.469135802469,34333.25,4,gsm,400000,137333,16.7,21.2,56.0,80.2,22.6,196.7,167000.0
2002,-93.00414443348842_16.73868425631437,-93.31855478293025_16.69518720754164,74723,91,821.1318681318681,18680.75,2,gsm,200000,74723,16.7,41.1,8.0,3.6,12.5,81.89999999999999,167000.0
2002,-95.33976417219918_16.480434691146606,-95.11518535116929_16.69518720754164,59,91,0.6483516483516484,14.75,1,gsm,100000,59,16.7,0.0,0.0,11.0,0.0,27.7,167000.0
2002,-99.74150906438481_20.23109357938729,-99.6067617717669_20.104045576200285,3772,88,42.86363636363637,943.0,1,gsm,100000,3772,16.7,0.0,0.0,48.1,0.0,64.8,167000.0
2002,-92.73464984825256_16.652639677241943,-92.42023949881073_16.69518720754164,10270,91,112.85714285714286,2567.5,1,gsm,100000,10270,16.6,0.0,0.0,35.7,0.0,52.3,166000.0
2002,-92.91431290507646_18.109995853199123,-93.31855478293025_18.408052407294335,33153,90,368.3666666666667,8288.25,1,gsm,100000,33153,16.6,8.8,5.9,11.7,3.6,46.6,166000.0
2002,-96.68723709837846_19.47065748087565,-96.91181591940833_19.25824126810751,5141,88,58.42045454545455,1285.25,1,gsm,100000,5141,16.6,11.6,0.0,0.0,12.3,40.5,166000.0
2002,-99.56184600756092_27.295402402338105,-99.6067617717669_27.494081813419797,192,75,2.56,48.0,1,gsm,100000,192,16.6,11.8,0.0,0.0,7.5,35.900000000000006,166000.0
2002,-101.44830810421192_21.907534568332167,-101.40339234000594_21.781862442026636,1669,86,19.406976744186046,417.25,1,gsm,100000,1669,16.5,0.0,0.0,0.0,20.9,37.4,165000.0
2002,-92.73464984825256_16.73868425631437,-92.42023949881073_16.69518720754164,38001,91,417.5934065934066,9500.25,1,gsm,100000,38001,16.5,19.6,7.3,34.8,0.0,78.19999999999999,165000.0
